Ref,Val,Package,PosX,PosY,Rot,Side
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",38.429378,25.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",178.429378,85.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",248.429378,145.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",248.429378,25.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",178.429378,205.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",38.429378,145.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",108.429378,145.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",178.429378,25.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",108.429378,25.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",248.760668,263.635029,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",178.760668,263.635029,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",108.429378,85.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",38.429378,85.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",108.760668,263.635029,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",38.760668,263.635029,180.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",165.850668,269.725029,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",95.519378,151.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",95.850668,269.725029,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",165.519378,31.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",25.519378,31.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",235.519378,211.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",25.519378,151.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",165.519378,91.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",235.850668,269.725029,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",95.519378,31.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",165.519378,211.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",95.519378,91.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",165.519378,151.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",25.519378,211.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",235.519378,91.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",25.519378,91.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",235.519378,151.323730,-90.000000,bottom
